Bacteria,Yeast,Class,Replication,DAI,distance_to_yeast,colony_diameter,increase
B44,EMM_F70,Cystobasidiomycetes,1,6,47.75,10.62,0.87
B44,EMM_F70,Cystobasidiomycetes,1,6,54.73,9.51,0.88
B44,EMM_F70,Cystobasidiomycetes,2,6,0,9.41,0.77
B44,EMM_F70,Cystobasidiomycetes,2,6,11.38,8.78,1.07
B44,EMM_F70,Cystobasidiomycetes,2,6,17.4,9,0.62
B44,EMM_F70,Cystobasidiomycetes,2,6,24.86,9.21,0.64
B44,EMM_F70,Cystobasidiomycetes,2,6,31.78,7.72,0.35
B44,EMM_F70,Cystobasidiomycetes,2,6,40.63,8.81,0.64
B44,EMM_F70,Cystobasidiomycetes,2,6,47.75,7.4,0.28
B44,EMM_F70,Cystobasidiomycetes,2,6,54.73,7.69,0.34
B44,EMM_F70,Cystobasidiomycetes,3,6,0,8.06,0.47
B44,EMM_F70,Cystobasidiomycetes,3,6,11.38,7.45,0.37
B44,EMM_F70,Cystobasidiomycetes,3,6,17.4,8.21,0.39
B44,EMM_F70,Cystobasidiomycetes,3,6,24.86,8.6,0.62
B44,EMM_F70,Cystobasidiomycetes,3,6,31.78,7.59,0.03
B44,EMM_F70,Cystobasidiomycetes,3,6,40.63,7.57,-0.3
B44,EMM_F70,Cystobasidiomycetes,3,6,47.75,8.03,0
B44,EMM_F70,Cystobasidiomycetes,3,6,54.73,8.01,0.31
B44,Control,Control,1,6,0,6.78,0.54
B44,Control,Control,1,6,11.38,7.99,0.66
B44,Control,Control,1,6,17.4,7.99,0.65
B44,Control,Control,1,6,24.86,7.99,0.65
B44,Control,Control,1,6,31.78,6.89,0.31
B44,Control,Control,1,6,40.63,8.51,0.62
B44,Control,Control,1,6,47.75,7.67,0.28
B44,Control,Control,1,6,54.73,7.67,0.55
B44,Control,Control,2,6,0,7.11,0.41
B44,Control,Control,2,6,11.38,7.82,0.42
B44,Control,Control,2,6,17.4,6.01,0.18
B44,Control,Control,2,6,24.86,8.61,0.58
B44,Control,Control,2,6,31.78,8.87,0.69
B44,Control,Control,2,6,40.63,8.86,0.53
B44,Control,Control,2,6,47.75,9.1,0.26
B44,Control,Control,2,6,54.73,9.04,0.48
B44,Control,Control,3,6,0,8.19,0.16
B44,Control,Control,3,6,11.38,8.19,0.15
B44,Control,Control,3,6,17.4,8.19,0.48
B44,Control,Control,3,6,24.86,8.23,0.36
B44,Control,Control,3,6,31.78,8.31,0.44
B44,Control,Control,3,6,40.63,8.22,0.34
B44,Control,Control,3,6,47.75,8.2,0.32
B44,Control,Control,3,6,54.73,8.87,0.35
B44,EMM_F3,Dothideomycetes,1,8,0,7.72,0.51
B44,EMM_F3,Dothideomycetes,1,8,11.38,7.07,0.45
B44,EMM_F3,Dothideomycetes,1,8,17.4,7.72,0.64
B44,EMM_F3,Dothideomycetes,1,8,24.86,7.8,0.4
B44,EMM_F3,Dothideomycetes,1,8,31.78,7.88,0.29
B44,EMM_F3,Dothideomycetes,1,8,40.63,7.88,0.15
B44,EMM_F3,Dothideomycetes,1,8,47.75,7.89,0.33
B44,EMM_F3,Dothideomycetes,1,8,54.73,8.26,0.61
B44,EMM_F3,Dothideomycetes,2,8,0,7.7,0.81
B44,EMM_F3,Dothideomycetes,2,8,11.38,7.69,0.71
B44,EMM_F3,Dothideomycetes,2,8,17.4,7.24,0.26
B44,EMM_F3,Dothideomycetes,2,8,24.86,7.49,0.42
B44,EMM_F3,Dothideomycetes,2,8,31.78,8.11,0.81
B44,EMM_F3,Dothideomycetes,2,8,40.63,7.91,0.4
B44,EMM_F3,Dothideomycetes,2,8,47.75,8.04,0.45
B44,EMM_F3,Dothideomycetes,2,8,54.73,8.75,0.87
B44,EMM_F3,Dothideomycetes,3,8,0,8.16,0.33
B44,EMM_F3,Dothideomycetes,3,8,11.38,7.9,0.52
B44,EMM_F3,Dothideomycetes,3,8,17.4,8.01,0.61
B44,EMM_F3,Dothideomycetes,3,8,24.86,8.01,0.59
B44,EMM_F3,Dothideomycetes,3,8,31.78,8.09,0.66
B44,EMM_F3,Dothideomycetes,3,8,40.63,8.8,0.75
B44,EMM_F3,Dothideomycetes,3,8,47.75,8.31,0.75
B44,EMM_F3,Dothideomycetes,3,8,54.73,8.94,0.38
B44,EMM_F34,Dothideomycetes,1,8,0,2.46,-5.63
B44,EMM_F34,Dothideomycetes,1,8,11.38,8.55,0.32
B44,EMM_F34,Dothideomycetes,1,8,17.4,10,0.35
B44,EMM_F34,Dothideomycetes,1,8,24.86,10,0.6
B44,EMM_F34,Dothideomycetes,1,8,31.78,9.89,1.2
B44,EMM_F34,Dothideomycetes,1,8,40.63,9.58,0.66
B44,EMM_F34,Dothideomycetes,1,8,47.75,8.82,0.68
B44,EMM_F34,Dothideomycetes,1,8,54.73,8.65,0.77
B44,EMM_F34,Dothideomycetes,2,8,0,4.12,-3.77
B44,EMM_F34,Dothideomycetes,2,8,11.38,8.94,0.53
B44,EMM_F34,Dothideomycetes,2,8,17.4,9.58,0.08
B44,EMM_F34,Dothideomycetes,2,8,24.86,9.41,0.43
B44,EMM_F34,Dothideomycetes,2,8,31.78,8.42,0.27
B44,EMM_F34,Dothideomycetes,2,8,40.63,7.95,0.35
B44,EMM_F34,Dothideomycetes,2,8,47.75,9.19,1.13
B44,EMM_F34,Dothideomycetes,2,8,54.73,8.7,0.55
B44,EMM_F34,Dothideomycetes,3,8,0,5.7,-2.45
B44,EMM_F34,Dothideomycetes,3,8,11.38,8.6,0.68
B44,EMM_F34,Dothideomycetes,3,8,17.4,8.16,0.23
B44,EMM_F34,Dothideomycetes,3,8,24.86,8.29,0.15
B44,EMM_F34,Dothideomycetes,3,8,31.78,8.29,0.15
B44,EMM_F34,Dothideomycetes,3,8,40.63,8.07,0.26
B44,EMM_F34,Dothideomycetes,3,8,47.75,8.21,0.19
B44,EMM_F34,Dothideomycetes,3,8,54.73,8.49,0.15
B44,SP_F14,Dothideomycetes,1,8,0,0,-3.08
B44,SP_F14,Dothideomycetes,1,8,11.38,6.11,-2
B44,SP_F14,Dothideomycetes,1,8,17.4,8.8,0.68
B44,SP_F14,Dothideomycetes,1,8,24.86,9.87,1.74
B44,SP_F14,Dothideomycetes,1,8,31.78,9.26,0.74
B44,SP_F14,Dothideomycetes,1,8,40.63,9.26,0.73
B44,SP_F14,Dothideomycetes,1,8,47.75,9.46,0.77
B44,SP_F14,Dothideomycetes,1,8,54.73,9.46,0.62
B44,SP_F14,Dothideomycetes,2,8,0,0,-5.72
B44,SP_F14,Dothideomycetes,2,8,11.38,6.26,-2.26
B44,SP_F14,Dothideomycetes,2,8,17.4,8.93,0.41
B44,SP_F14,Dothideomycetes,2,8,24.86,9.09,0.57
B44,SP_F14,Dothideomycetes,2,8,31.78,9.23,0.7
B44,SP_F14,Dothideomycetes,2,8,40.63,9.02,0.7
B44,SP_F14,Dothideomycetes,2,8,47.75,8.3,0.4
B44,SP_F14,Dothideomycetes,2,8,54.73,8.53,0.43
B44,SP_F14,Dothideomycetes,3,8,0,0,-6.32
B44,SP_F14,Dothideomycetes,3,8,11.38,6.99,-0.39
B44,SP_F14,Dothideomycetes,3,8,17.4,8.48,1.09
B44,SP_F14,Dothideomycetes,3,8,24.86,8.17,1.07
B44,SP_F14,Dothideomycetes,3,8,31.78,8.06,0.32
B44,SP_F14,Dothideomycetes,3,8,40.63,8.06,0.28
B44,SP_F14,Dothideomycetes,3,8,47.75,7.41,0.2
B44,SP_F14,Dothideomycetes,3,8,54.73,7.41,0.41
B44,EMM_F7,Tremellomycetes,1,8,0,5.4,-1.18
B44,EMM_F7,Tremellomycetes,1,8,11.38,7.56,0.36
B44,EMM_F7,Tremellomycetes,1,8,17.4,7.9,0.16
B44,EMM_F7,Tremellomycetes,1,8,24.86,8.56,0.63
B44,EMM_F7,Tremellomycetes,1,8,31.78,8.8,0.87
B44,EMM_F7,Tremellomycetes,1,8,40.63,9.18,0.34
B44,EMM_F7,Tremellomycetes,1,8,47.75,9.18,0.34
B44,EMM_F7,Tremellomycetes,1,8,54.73,7.88,0.16
B44,EMM_F7,Tremellomycetes,2,8,0,7.38,-0.05
B44,EMM_F7,Tremellomycetes,2,8,11.38,8.37,0.57
B44,EMM_F7,Tremellomycetes,2,8,17.4,8.43,0.35
B44,EMM_F7,Tremellomycetes,2,8,24.86,8.52,0.17
B44,EMM_F7,Tremellomycetes,2,8,31.78,8.7,0.35
B44,EMM_F7,Tremellomycetes,2,8,40.63,8.28,0.31
B44,EMM_F7,Tremellomycetes,2,8,47.75,9.48,0.38
B44,EMM_F7,Tremellomycetes,2,8,54.73,6.58,0.77
B44,EMM_F7,Tremellomycetes,3,8,0,6.8,0.04
B44,EMM_F7,Tremellomycetes,3,8,11.38,7.58,0.4
B44,EMM_F7,Tremellomycetes,3,8,17.4,8.28,0.25
B44,EMM_F7,Tremellomycetes,3,8,24.86,9.63,0.4
B44,EMM_F7,Tremellomycetes,3,8,31.78,9.03,0.56
B44,EMM_F7,Tremellomycetes,3,8,40.63,7.88,0.22
B44,EMM_F7,Tremellomycetes,3,8,47.75,7.88,0.38
B44,EMM_F7,Tremellomycetes,3,8,54.73,8.3,0.33
B44,ZAN_F3,Tremellomycetes,1,8,0,5.36,-2.16
B44,ZAN_F3,Tremellomycetes,1,8,11.38,8.36,0.35
B44,ZAN_F3,Tremellomycetes,1,8,17.4,8.1,0.8
B44,ZAN_F3,Tremellomycetes,1,8,24.86,8.4,0.6
B44,ZAN_F3,Tremellomycetes,1,8,31.78,8.01,0.73
B44,ZAN_F3,Tremellomycetes,1,8,40.63,8,0.54
B44,ZAN_F3,Tremellomycetes,1,8,47.75,7.72,0.41
B44,ZAN_F3,Tremellomycetes,1,8,54.73,7.84,0.66
B44,ZAN_F3,Tremellomycetes,2,8,0,6.21,-0.95
B44,ZAN_F3,Tremellomycetes,2,8,11.38,7.76,0.42
B44,ZAN_F3,Tremellomycetes,2,8,17.4,7.88,0.45
B44,ZAN_F3,Tremellomycetes,2,8,24.86,7.88,0.37
B44,ZAN_F3,Tremellomycetes,2,8,31.78,7.89,0.38
B44,ZAN_F3,Tremellomycetes,2,8,40.63,8.17,0.38
B44,ZAN_F3,Tremellomycetes,2,8,47.75,8.45,0.41
B44,ZAN_F3,Tremellomycetes,2,8,54.73,8.45,0.4
B44,ZAN_F3,Tremellomycetes,3,8,0,5.08,-2.08
B44,ZAN_F3,Tremellomycetes,3,8,11.38,7.96,0.8
B44,ZAN_F3,Tremellomycetes,3,8,17.4,7.45,0.06
B44,ZAN_F3,Tremellomycetes,3,8,24.86,7.92,0.53
B44,ZAN_F3,Tremellomycetes,3,8,31.78,8.52,0.64
B44,ZAN_F3,Tremellomycetes,3,8,40.63,7.87,0.25
B44,ZAN_F3,Tremellomycetes,3,8,47.75,7.6,-0.02
B44,ZAN_F3,Tremellomycetes,3,8,54.73,7.83,0.18
B44,EMM_F48,Tremellomycetes,1,8,0,4.54,-2.59
B44,EMM_F48,Tremellomycetes,1,8,11.38,7.77,0.54
B44,EMM_F48,Tremellomycetes,1,8,17.4,8.46,0.72
B44,EMM_F48,Tremellomycetes,1,8,24.86,8.81,0.69
B44,EMM_F48,Tremellomycetes,1,8,31.78,9.34,0.82
B44,EMM_F48,Tremellomycetes,1,8,40.63,9.67,0.41
B44,EMM_F48,Tremellomycetes,1,8,47.75,9.18,0.37
B44,EMM_F48,Tremellomycetes,1,8,54.73,9.18,0.62
B44,EMM_F48,Tremellomycetes,2,8,0,5.14,-3.05
B44,EMM_F48,Tremellomycetes,2,8,11.38,9.09,0.81
B44,EMM_F48,Tremellomycetes,2,8,17.4,9.09,0.63
B44,EMM_F48,Tremellomycetes,2,8,24.86,9.53,1.07
B44,EMM_F48,Tremellomycetes,2,8,31.78,9.53,1.06
B44,EMM_F48,Tremellomycetes,2,8,40.63,10.63,1.71
B44,EMM_F48,Tremellomycetes,2,8,47.75,10.01,1.09
B44,EMM_F48,Tremellomycetes,2,8,54.73,9.36,0.81
B44,EMM_F48,Tremellomycetes,3,8,0,7.91,0.2
B44,EMM_F48,Tremellomycetes,3,8,11.38,7.58,0.2
B44,EMM_F48,Tremellomycetes,3,8,17.4,8.18,0.28
B44,EMM_F48,Tremellomycetes,3,8,24.86,7.99,0.17
B44,EMM_F48,Tremellomycetes,3,8,31.78,7.81,-0.01
B44,EMM_F48,Tremellomycetes,3,8,40.63,7.81,0.14
B44,EMM_F48,Tremellomycetes,3,8,47.75,7.82,0.15
B44,EMM_F48,Tremellomycetes,3,8,54.73,7.64,0.41
B44,EMM_F63,Tremellomycetes,1,8,0,7.95,0.25
B44,EMM_F63,Tremellomycetes,1,8,11.38,8.38,0.47
B44,EMM_F63,Tremellomycetes,1,8,17.4,9.28,1.1
B44,EMM_F63,Tremellomycetes,1,8,24.86,8.87,0.69
B44,EMM_F63,Tremellomycetes,1,8,31.78,8.74,0.56
B44,EMM_F63,Tremellomycetes,1,8,40.63,8.33,-0.09
B44,EMM_F63,Tremellomycetes,1,8,47.75,9.58,0.46
B44,EMM_F63,Tremellomycetes,1,8,54.73,9.66,0.8
B44,EMM_F63,Tremellomycetes,2,8,0,8.12,0.37
B44,EMM_F63,Tremellomycetes,2,8,11.38,8.28,0.52
B44,EMM_F63,Tremellomycetes,2,8,17.4,8.31,0.54
B44,EMM_F63,Tremellomycetes,2,8,24.86,8.16,0.22
B44,EMM_F63,Tremellomycetes,2,8,31.78,9.43,0.54
B44,EMM_F63,Tremellomycetes,2,8,40.63,9.09,0.39
B44,EMM_F63,Tremellomycetes,2,8,47.75,8.33,0.36
B44,EMM_F63,Tremellomycetes,2,8,54.73,8.56,0.35
B44,EMM_F63,Tremellomycetes,3,8,0,6.32,-1.74
B44,EMM_F63,Tremellomycetes,3,8,11.38,8.22,0.06
B44,EMM_F63,Tremellomycetes,3,8,17.4,8.39,0.23
B44,EMM_F63,Tremellomycetes,3,8,24.86,8.18,0.28
B44,EMM_F63,Tremellomycetes,3,8,31.78,8.11,0.58
B44,EMM_F63,Tremellomycetes,3,8,40.63,8.28,0.47
B44,EMM_F63,Tremellomycetes,3,8,47.75,8.08,-0.06
B44,EMM_F63,Tremellomycetes,3,8,54.73,9.04,0.67
B44,EMM_F64,Tremellomycetes,1,8,0,6.97,-1.38
B44,EMM_F64,Tremellomycetes,1,8,11.38,9.01,0.86
B44,EMM_F64,Tremellomycetes,1,8,17.4,8.56,0.69
B44,EMM_F64,Tremellomycetes,1,8,24.86,8.36,0.66
B44,EMM_F64,Tremellomycetes,1,8,31.78,8.47,0.97
B44,EMM_F64,Tremellomycetes,1,8,40.63,8.96,0.56
B44,EMM_F64,Tremellomycetes,1,8,47.75,8.3,0.58
B44,EMM_F64,Tremellomycetes,1,8,54.73,8.56,0.43
B44,EMM_F64,Tremellomycetes,2,8,0,4.62,-2.77
B44,EMM_F64,Tremellomycetes,2,8,11.38,8.11,0.41
B44,EMM_F64,Tremellomycetes,2,8,17.4,8.11,0.4
B44,EMM_F64,Tremellomycetes,2,8,24.86,8.11,0.39
B44,EMM_F64,Tremellomycetes,2,8,31.78,8.53,0.6
B44,EMM_F64,Tremellomycetes,2,8,40.63,8.29,0.56
B44,EMM_F64,Tremellomycetes,2,8,47.75,8.55,0.37
B44,EMM_F64,Tremellomycetes,2,8,54.73,8.93,0.72
B44,EMM_F64,Tremellomycetes,3,8,0,3.87,-3.49
B44,EMM_F64,Tremellomycetes,3,8,11.38,7.91,0.54
B44,EMM_F64,Tremellomycetes,3,8,17.4,8.1,0.7
B44,EMM_F64,Tremellomycetes,3,8,24.86,8.93,0.74
B44,EMM_F64,Tremellomycetes,3,8,31.78,9.54,0.45
B44,EMM_F64,Tremellomycetes,3,8,40.63,9.68,0.7
B44,EMM_F64,Tremellomycetes,3,8,47.75,8.93,0.88
B44,EMM_F64,Tremellomycetes,3,8,54.73,10.16,0.69
B44,EMM_F89,Tremellomycetes,1,8,0,5.22,-2.68
B44,EMM_F89,Tremellomycetes,1,8,11.38,8.38,0.48
B44,EMM_F89,Tremellomycetes,1,8,17.4,8.77,0.87
B44,EMM_F89,Tremellomycetes,1,8,24.86,8,0.53
B44,EMM_F89,Tremellomycetes,1,8,31.78,8,0.87
B44,EMM_F89,Tremellomycetes,1,8,40.63,8.14,0.6
B44,EMM_F89,Tremellomycetes,1,8,47.75,8.22,0.68
B44,EMM_F89,Tremellomycetes,1,8,54.73,8.22,0.54
B44,EMM_F89,Tremellomycetes,2,8,0,4.38,-3.69
B44,EMM_F89,Tremellomycetes,2,8,11.38,8.04,0.4
B44,EMM_F89,Tremellomycetes,2,8,17.4,8.54,0.8
B44,EMM_F89,Tremellomycetes,2,8,24.86,8.47,0.57
B44,EMM_F89,Tremellomycetes,2,8,31.78,7.59,0.45
B44,EMM_F89,Tremellomycetes,2,8,40.63,8.91,0.45
B44,EMM_F89,Tremellomycetes,2,8,47.75,8.33,0.56
B44,EMM_F89,Tremellomycetes,2,8,54.73,8.47,0.68
B44,EMM_F89,Tremellomycetes,3,8,0,3.59,-4.01
B44,EMM_F89,Tremellomycetes,3,8,11.38,7.95,0.38
B44,EMM_F89,Tremellomycetes,3,8,17.4,8.08,0.26
B44,EMM_F89,Tremellomycetes,3,8,24.86,8.18,0.34
B44,EMM_F89,Tremellomycetes,3,8,31.78,7.88,0.15
B44,EMM_F89,Tremellomycetes,3,8,40.63,7.49,-0.12
B44,EMM_F89,Tremellomycetes,3,8,47.75,7.4,-0.25
B44,EMM_F89,Tremellomycetes,3,8,54.73,7.32,0.04
B44,EMM_F47,Microbotryomycetes,1,8,0,4.96,-2.82
B44,EMM_F47,Microbotryomycetes,1,8,11.38,8.48,0.46
B44,EMM_F47,Microbotryomycetes,1,8,17.4,8.13,0.48
B44,EMM_F47,Microbotryomycetes,1,8,24.86,7.95,0.65
B44,EMM_F47,Microbotryomycetes,1,8,31.78,7.95,0.65
B44,EMM_F47,Microbotryomycetes,1,8,40.63,7.95,0.32
B44,EMM_F47,Microbotryomycetes,1,8,47.75,7.95,0.3
B44,EMM_F47,Microbotryomycetes,1,8,54.73,7.75,0.33
B44,EMM_F47,Microbotryomycetes,2,8,0,5.34,-2.25
B44,EMM_F47,Microbotryomycetes,2,8,11.38,8.35,0.63
B44,EMM_F47,Microbotryomycetes,2,8,17.4,8.42,0.41
B44,EMM_F47,Microbotryomycetes,2,8,24.86,8.68,0.2
B44,EMM_F47,Microbotryomycetes,2,8,31.78,8.32,0.41
B44,EMM_F47,Microbotryomycetes,2,8,40.63,8.48,0.54
B44,EMM_F47,Microbotryomycetes,2,8,47.75,6.59,-0.06
B44,EMM_F47,Microbotryomycetes,2,8,54.73,8.65,0.74
B44,EMM_F47,Microbotryomycetes,3,8,0,5.62,-2.3
B44,EMM_F47,Microbotryomycetes,3,8,11.38,9.03,0.7
B44,EMM_F47,Microbotryomycetes,3,8,17.4,9.75,0.54
B44,EMM_F47,Microbotryomycetes,3,8,24.86,9.31,0.01
B44,EMM_F47,Microbotryomycetes,3,8,31.78,8.77,0.33
B44,EMM_F47,Microbotryomycetes,3,8,40.63,8.76,0.02
B44,EMM_F47,Microbotryomycetes,3,8,47.75,8.94,0.21
B44,EMM_F47,Microbotryomycetes,3,8,54.73,8.64,-0.23
B44,EMM_F49,Microbotryomycetes,1,8,0,2.93,-4.2
B44,EMM_F49,Microbotryomycetes,1,8,11.38,7.97,0.01
B44,EMM_F49,Microbotryomycetes,1,8,17.4,8.02,0.49
B44,EMM_F49,Microbotryomycetes,1,8,24.86,7.02,0.39
B44,EMM_F49,Microbotryomycetes,1,8,31.78,8.42,1
B44,EMM_F49,Microbotryomycetes,1,8,40.63,7.88,0.52
B44,EMM_F49,Microbotryomycetes,1,8,47.75,8.27,0.65
B44,EMM_F49,Microbotryomycetes,1,8,54.73,7.36,0.63
B44,EMM_F49,Microbotryomycetes,2,8,0,3.31,-4
B44,EMM_F49,Microbotryomycetes,2,8,11.38,8.46,0.86
B44,EMM_F49,Microbotryomycetes,2,8,17.4,8.2,0.59
B44,EMM_F49,Microbotryomycetes,2,8,24.86,8.13,0.52
B44,EMM_F49,Microbotryomycetes,2,8,31.78,8.39,0.65
B44,EMM_F49,Microbotryomycetes,2,8,40.63,8.44,0.59
B44,EMM_F49,Microbotryomycetes,2,8,47.75,7.95,0.18
B44,EMM_F49,Microbotryomycetes,2,8,54.73,8.09,0.31
B44,EMM_F49,Microbotryomycetes,3,8,0,4.45,-3.33
B44,EMM_F49,Microbotryomycetes,3,8,11.38,8.38,0.36
B44,EMM_F49,Microbotryomycetes,3,8,17.4,8.56,0.54
B44,EMM_F49,Microbotryomycetes,3,8,24.86,7.95,0.75
B44,EMM_F49,Microbotryomycetes,3,8,31.78,8.51,0.44
B44,EMM_F49,Microbotryomycetes,3,8,40.63,8.2,0.09
B44,EMM_F49,Microbotryomycetes,3,8,47.75,8.75,0.9
B44,EMM_F49,Microbotryomycetes,3,8,54.73,8.77,0.7
B44,ZAN_F4,Microbotryomycetes,1,8,0,5.84,-1.87
B44,ZAN_F4,Microbotryomycetes,1,8,11.38,8.19,0.47
B44,ZAN_F4,Microbotryomycetes,1,8,17.4,8.93,0.41
B44,ZAN_F4,Microbotryomycetes,1,8,24.86,8.73,0.82
B44,ZAN_F4,Microbotryomycetes,1,8,31.78,9.22,0.71
B44,ZAN_F4,Microbotryomycetes,1,8,40.63,8.19,0.74
B44,ZAN_F4,Microbotryomycetes,1,8,47.75,9.22,0.76
B44,ZAN_F4,Microbotryomycetes,1,8,54.73,9.02,0.56
B44,ZAN_F4,Microbotryomycetes,2,8,0,6.55,-0.3
B44,ZAN_F4,Microbotryomycetes,2,8,11.38,7.69,0.37
B44,ZAN_F4,Microbotryomycetes,2,8,17.4,8,0.46
B44,ZAN_F4,Microbotryomycetes,2,8,24.86,8.37,0.15
B44,ZAN_F4,Microbotryomycetes,2,8,31.78,8.5,0.75
B44,ZAN_F4,Microbotryomycetes,2,8,40.63,8.29,0.54
B44,ZAN_F4,Microbotryomycetes,2,8,47.75,8.29,0.54
B44,ZAN_F4,Microbotryomycetes,2,8,54.73,8.43,0.31
B44,ZAN_F4,Microbotryomycetes,3,8,0,4.79,-2.72
B44,ZAN_F4,Microbotryomycetes,3,8,11.38,8.08,0.21
B44,ZAN_F4,Microbotryomycetes,3,8,17.4,8.1,0.23
B44,ZAN_F4,Microbotryomycetes,3,8,24.86,8.05,0.43
B44,ZAN_F4,Microbotryomycetes,3,8,31.78,8,0.38
B44,ZAN_F4,Microbotryomycetes,3,8,40.63,8.09,0.46
B44,ZAN_F4,Microbotryomycetes,3,8,47.75,8.11,0.23
B44,ZAN_F4,Microbotryomycetes,3,8,54.73,8.62,0.74
B44,EMM_F65,Microbotryomycetes,1,8,0,2.16,-5.71
B44,EMM_F65,Microbotryomycetes,1,8,11.38,8.38,0.51
B44,EMM_F65,Microbotryomycetes,1,8,17.4,8.09,0.29
B44,EMM_F65,Microbotryomycetes,1,8,24.86,8.25,0.44
B44,EMM_F65,Microbotryomycetes,1,8,31.78,8.25,0.44
B44,EMM_F65,Microbotryomycetes,1,8,40.63,8.26,0.55
B44,EMM_F65,Microbotryomycetes,1,8,47.75,8.28,0.41
B44,EMM_F65,Microbotryomycetes,1,8,54.73,8.87,1
B44,EMM_F65,Microbotryomycetes,2,8,0,3.11,-3.84
B44,EMM_F65,Microbotryomycetes,2,8,11.38,8.08,0.75
B44,EMM_F65,Microbotryomycetes,2,8,17.4,7.83,0.5
B44,EMM_F65,Microbotryomycetes,2,8,24.86,7.93,0.6
B44,EMM_F65,Microbotryomycetes,2,8,31.78,7.98,0.26
B44,EMM_F65,Microbotryomycetes,2,8,40.63,8.22,0.49
B44,EMM_F65,Microbotryomycetes,2,8,47.75,8.21,0.48
B44,EMM_F65,Microbotryomycetes,2,8,54.73,8.92,1.03
B44,EMM_F65,Microbotryomycetes,3,8,0,3.26,-4.62
B44,EMM_F65,Microbotryomycetes,3,8,11.38,7.18,-0.08
B44,EMM_F65,Microbotryomycetes,3,8,17.4,8.75,1.32
B44,EMM_F65,Microbotryomycetes,3,8,24.86,7.51,0.37
B44,EMM_F65,Microbotryomycetes,3,8,31.78,7.66,0.17
B44,EMM_F65,Microbotryomycetes,3,8,40.63,8.1,0.61
B44,EMM_F65,Microbotryomycetes,3,8,47.75,8.32,0.62
B44,EMM_F65,Microbotryomycetes,3,8,54.73,7.94,0.74
B44,EMM_F66,Cystobasidiomycetes,1,8,0,8.2,0.35
B44,EMM_F66,Cystobasidiomycetes,1,8,11.38,8.02,0.58
B44,EMM_F66,Cystobasidiomycetes,1,8,17.4,8.02,0.75
B44,EMM_F66,Cystobasidiomycetes,1,8,24.86,8.15,0.88
B44,EMM_F66,Cystobasidiomycetes,1,8,31.78,9.05,0.73
B44,EMM_F66,Cystobasidiomycetes,1,8,40.63,9.05,0.68
B44,EMM_F66,Cystobasidiomycetes,1,8,47.75,8.31,0.41
B44,EMM_F66,Cystobasidiomycetes,1,8,54.73,8.97,0.85
B44,EMM_F66,Cystobasidiomycetes,2,8,0,8.12,0.79
B44,EMM_F66,Cystobasidiomycetes,2,8,11.38,7.73,0.36
B44,EMM_F66,Cystobasidiomycetes,2,8,17.4,7.73,0.36
B44,EMM_F66,Cystobasidiomycetes,2,8,24.86,7.73,0.18
B44,EMM_F66,Cystobasidiomycetes,2,8,31.78,7.73,0.35
B44,EMM_F66,Cystobasidiomycetes,2,8,40.63,7.94,0.56
B44,EMM_F66,Cystobasidiomycetes,2,8,47.75,8.05,0.67
B44,EMM_F66,Cystobasidiomycetes,2,8,54.73,8.82,1.1
B44,EMM_F66,Cystobasidiomycetes,3,8,0,8.27,0.55
B44,EMM_F66,Cystobasidiomycetes,3,8,11.38,8.3,0.57
B44,EMM_F66,Cystobasidiomycetes,3,8,17.4,8.36,0.63
B44,EMM_F66,Cystobasidiomycetes,3,8,24.86,8.42,0.68
B44,EMM_F66,Cystobasidiomycetes,3,8,31.78,8.43,0.55
B44,EMM_F66,Cystobasidiomycetes,3,8,40.63,8.43,0.57
B44,EMM_F66,Cystobasidiomycetes,3,8,47.75,8.43,0.39
B44,EMM_F66,Cystobasidiomycetes,3,8,54.73,7.91,0.82
B44,EMM_F70,Cystobasidiomycetes,1,8,0,10.14,1.41
B44,EMM_F70,Cystobasidiomycetes,1,8,11.38,8.37,0.97
B44,EMM_F70,Cystobasidiomycetes,1,8,17.4,9.58,1.1
B44,EMM_F70,Cystobasidiomycetes,1,8,24.86,10.31,1.02
B44,EMM_F70,Cystobasidiomycetes,1,8,31.78,9.48,0.59
B44,EMM_F70,Cystobasidiomycetes,1,8,40.63,8.4,0.09
B44,EMM_F70,Cystobasidiomycetes,1,8,47.75,10.7,0.95
B44,EMM_F70,Cystobasidiomycetes,1,8,54.73,9.55,0.92
B44,EMM_F70,Cystobasidiomycetes,2,8,0,10.06,1.42
B44,EMM_F70,Cystobasidiomycetes,2,8,11.38,8.61,0.9
B44,EMM_F70,Cystobasidiomycetes,2,8,17.4,9.34,0.96
B44,EMM_F70,Cystobasidiomycetes,2,8,24.86,9.34,0.77
B44,EMM_F70,Cystobasidiomycetes,2,8,31.78,8.15,0.78
B44,EMM_F70,Cystobasidiomycetes,2,8,40.63,9.02,0.85
B44,EMM_F70,Cystobasidiomycetes,2,8,47.75,7.64,0.52
B44,EMM_F70,Cystobasidiomycetes,2,8,54.73,7.66,0.31
B44,EMM_F70,Cystobasidiomycetes,3,8,0,8.41,0.82
B44,EMM_F70,Cystobasidiomycetes,3,8,11.38,7.35,0.27
B44,EMM_F70,Cystobasidiomycetes,3,8,17.4,8.28,0.46
B44,EMM_F70,Cystobasidiomycetes,3,8,24.86,8.64,0.66
B44,EMM_F70,Cystobasidiomycetes,3,8,31.78,7.65,0.09
