Bacteria,Yeast,Class,Replication,DAI,distance_to_yeast,colony_diameter,colony_diameter_control,increase
B17,EMM_F5,Cystobasidiomycetes,2,6,47.75,9.52,9.64,1.5
B17,EMM_F5,Cystobasidiomycetes,2,6,54.73,10.09,10.09,2.07
B17,EMM_F5,Cystobasidiomycetes,3,6,0,9.52,9.74,0.96
B17,EMM_F5,Cystobasidiomycetes,3,6,11.38,7.65,9.64,-0.91
B17,EMM_F5,Cystobasidiomycetes,3,6,17.4,9.13,9.65,1.63
B17,EMM_F5,Cystobasidiomycetes,3,6,24.86,9.02,9,1.89
B17,EMM_F5,Cystobasidiomycetes,3,6,31.78,9.44,9.26,1.57
B17,EMM_F5,Cystobasidiomycetes,3,6,40.63,8.79,9.27,1.71
B17,EMM_F5,Cystobasidiomycetes,3,6,47.75,9.54,9.65,2.77
B17,EMM_F5,Cystobasidiomycetes,3,6,54.73,8.78,9.65,2.45
B17,EMM_F70,Cystobasidiomycetes,1,6,0,11.06,9.89,4.34
B17,EMM_F70,Cystobasidiomycetes,1,6,11.38,9.82,9.9,1.31
B17,EMM_F70,Cystobasidiomycetes,1,6,17.4,9.27,9.17,1.58
B17,EMM_F70,Cystobasidiomycetes,1,6,24.86,9.49,9.18,1.92
B17,EMM_F70,Cystobasidiomycetes,1,6,31.78,9.21,9.18,0.81
B17,EMM_F70,Cystobasidiomycetes,1,6,40.63,9.21,9.12,0.81
B17,EMM_F70,Cystobasidiomycetes,1,6,47.75,9.21,9.53,1.17
B17,EMM_F70,Cystobasidiomycetes,1,6,54.73,9.78,10.13,1.86
B17,EMM_F70,Cystobasidiomycetes,2,6,0,9.25,9.43,0.19
B17,EMM_F70,Cystobasidiomycetes,2,6,11.38,9.85,9.9,1.44
B17,EMM_F70,Cystobasidiomycetes,2,6,17.4,9.51,10.47,1.52
B17,EMM_F70,Cystobasidiomycetes,2,6,24.86,9.51,9.35,1.24
B17,EMM_F70,Cystobasidiomycetes,2,6,31.78,9.51,9.74,1.15
B17,EMM_F70,Cystobasidiomycetes,2,6,40.63,9.51,9.64,0.91
B17,EMM_F70,Cystobasidiomycetes,2,6,47.75,9.51,9.64,0.58
B17,EMM_F70,Cystobasidiomycetes,2,6,54.73,9.51,10.09,1.49
B17,EMM_F70,Cystobasidiomycetes,3,6,0,9.58,9.74,2.22
B17,EMM_F70,Cystobasidiomycetes,3,6,11.38,10.04,9.64,2.31
B17,EMM_F70,Cystobasidiomycetes,3,6,17.4,9.54,9.65,2.55
B17,EMM_F70,Cystobasidiomycetes,3,6,24.86,9.04,9,2.4
B17,EMM_F70,Cystobasidiomycetes,3,6,31.78,9.03,9.26,1.85
B17,EMM_F70,Cystobasidiomycetes,3,6,40.63,9.15,9.27,1.96
B17,EMM_F70,Cystobasidiomycetes,3,6,47.75,9.16,9.65,1.97
B17,EMM_F70,Cystobasidiomycetes,3,6,54.73,9.45,9.65,2.26
B17,Control,Control,1,6,0,9.89,9.89,2.1
B17,Control,Control,1,6,11.38,9.9,9.9,2.11
B17,Control,Control,1,6,17.4,9.17,9.17,1.38
B17,Control,Control,1,6,24.86,9.18,9.18,1.39
B17,Control,Control,1,6,31.78,9.18,9.18,1.66
B17,Control,Control,1,6,40.63,9.12,9.12,2.14
B17,Control,Control,1,6,47.75,9.53,9.53,1.86
B17,Control,Control,1,6,54.73,10.13,10.13,2.46
B17,Control,Control,2,6,0,9.43,9.43,3.24
B17,Control,Control,2,6,11.38,9.9,9.9,2.59
B17,Control,Control,2,6,17.4,10.47,10.47,2.04
B17,Control,Control,2,6,24.86,9.35,9.35,2.14
B17,Control,Control,2,6,31.78,9.74,9.74,1.76
B17,Control,Control,2,6,40.63,9.64,9.64,1.59
B17,Control,Control,2,6,47.75,9.64,9.64,1.57
B17,Control,Control,2,6,54.73,10.09,10.09,2.02
B17,Control,Control,3,6,0,9.74,9.74,1.66
B17,Control,Control,3,6,11.38,9.64,9.64,1.91
B17,Control,Control,3,6,17.4,9.65,9.65,0.66
B17,Control,Control,3,6,24.86,9,9,0.14
B17,Control,Control,3,6,31.78,9.26,9.26,0.73
B17,Control,Control,3,6,40.63,9.27,9.27,1.14
B17,Control,Control,3,6,47.75,9.65,9.65,1.43
B17,Control,Control,3,6,54.73,9.65,9.65,2.27
B17,EMM_F3,Dothideomycetes,1,8,0,7.98,10.65,1.1
B17,EMM_F3,Dothideomycetes,1,8,11.38,8.41,9.91,1.53
B17,EMM_F3,Dothideomycetes,1,8,17.4,8.57,9.9,1.25
B17,EMM_F3,Dothideomycetes,1,8,24.86,8.57,9.9,1.7
B17,EMM_F3,Dothideomycetes,1,8,31.78,8.57,9.9,1.41
B17,EMM_F3,Dothideomycetes,1,8,40.63,8.83,9.28,1.74
B17,EMM_F3,Dothideomycetes,1,8,47.75,8.83,10.02,1.74
B17,EMM_F3,Dothideomycetes,1,8,54.73,8.83,10.66,1.91
B17,EMM_F3,Dothideomycetes,2,8,0,8.47,11.18,0.49
B17,EMM_F3,Dothideomycetes,2,8,11.38,8.67,10.25,1.64
B17,EMM_F3,Dothideomycetes,2,8,17.4,9.3,10.25,1.71
B17,EMM_F3,Dothideomycetes,2,8,24.86,9.31,10.25,2.68
B17,EMM_F3,Dothideomycetes,2,8,31.78,9.31,10.24,2.63
B17,EMM_F3,Dothideomycetes,2,8,40.63,9.32,10.46,2.24
B17,EMM_F3,Dothideomycetes,2,8,47.75,9.54,10.47,2.16
B17,EMM_F3,Dothideomycetes,2,8,54.73,9.72,10.93,1.96
B17,EMM_F3,Dothideomycetes,2,8,0,8.66,10.49,1.58
B17,EMM_F3,Dothideomycetes,3,8,11.38,8.66,9.74,1.44
B17,EMM_F3,Dothideomycetes,3,8,17.4,8.82,9.71,1.6
B17,EMM_F3,Dothideomycetes,3,8,24.86,8.94,9.65,1.72
B17,EMM_F3,Dothideomycetes,3,8,31.78,8.94,9.65,1.72
B17,EMM_F3,Dothideomycetes,3,8,40.63,8.93,9.65,1.71
B17,EMM_F3,Dothideomycetes,3,8,47.75,8.94,9.83,1.72
B17,EMM_F3,Dothideomycetes,3,8,54.73,9.14,9.74,1.92
B17,EMM_F34,Dothideomycetes,1,8,0,7.49,10.65,0.24
B17,EMM_F34,Dothideomycetes,1,8,11.38,7.7,9.91,-0.06
B17,EMM_F34,Dothideomycetes,1,8,17.4,8.47,9.9,0.9
B17,EMM_F34,Dothideomycetes,1,8,24.86,8.63,9.9,1.07
B17,EMM_F34,Dothideomycetes,1,8,31.78,9.21,9.9,1.65
B17,EMM_F34,Dothideomycetes,1,8,40.63,9.32,9.28,1.76
B17,EMM_F34,Dothideomycetes,1,8,47.75,9.64,10.02,2.08
B17,EMM_F34,Dothideomycetes,1,8,54.73,9.14,10.66,1.58
B17,EMM_F34,Dothideomycetes,2,8,0,8.13,11.18,0.78
B17,EMM_F34,Dothideomycetes,2,8,11.38,8.56,10.25,1.62
B17,EMM_F34,Dothideomycetes,2,8,17.4,8.64,10.25,1.71
B17,EMM_F34,Dothideomycetes,2,8,24.86,8.88,10.25,1.37
B17,EMM_F34,Dothideomycetes,2,8,31.78,9.22,10.24,1.88
B17,EMM_F34,Dothideomycetes,2,8,40.63,9.22,10.46,2.23
B17,EMM_F34,Dothideomycetes,2,8,47.75,9.54,10.47,2.21
B17,EMM_F34,Dothideomycetes,2,8,54.73,9.57,10.93,2.17
B17,EMM_F34,Dothideomycetes,3,8,0,8.64,10.49,1.24
B17,EMM_F34,Dothideomycetes,3,8,11.38,9.17,9.74,2.44
B17,EMM_F34,Dothideomycetes,3,8,17.4,9.07,9.71,2.13
B17,EMM_F34,Dothideomycetes,3,8,24.86,9.51,9.65,1.98
B17,EMM_F34,Dothideomycetes,3,8,31.78,9.32,9.65,2.11
B17,EMM_F34,Dothideomycetes,3,8,40.63,9.14,9.65,2.03
B17,EMM_F34,Dothideomycetes,3,8,47.75,9.75,9.83,2.72
B17,EMM_F34,Dothideomycetes,3,8,54.73,10.74,9.74,2.95
B17,SP_F14,Dothideomycetes,1,8,0,8.36,10.65,0.47
B17,SP_F14,Dothideomycetes,1,8,11.38,9.42,9.91,2.51
B17,SP_F14,Dothideomycetes,1,8,17.4,8.92,9.9,1.24
B17,SP_F14,Dothideomycetes,1,8,24.86,8.88,9.9,0.9
B17,SP_F14,Dothideomycetes,1,8,31.78,9.37,9.9,0.65
B17,SP_F14,Dothideomycetes,1,8,40.63,9.1,9.28,1.02
B17,SP_F14,Dothideomycetes,1,8,47.75,9.1,10.02,1.29
B17,SP_F14,Dothideomycetes,1,8,54.73,9.49,10.66,2.33
B17,SP_F14,Dothideomycetes,2,8,0,0,11.18,-7.64
B17,SP_F14,Dothideomycetes,2,8,11.38,6.9,10.25,-0.77
B17,SP_F14,Dothideomycetes,2,8,17.4,8.56,10.25,0.89
B17,SP_F14,Dothideomycetes,2,8,24.86,8.56,10.25,0.75
B17,SP_F14,Dothideomycetes,2,8,31.78,9.11,10.24,1.47
B17,SP_F14,Dothideomycetes,2,8,40.63,9.11,10.46,1.29
B17,SP_F14,Dothideomycetes,2,8,47.75,8.36,10.47,0.84
B17,SP_F14,Dothideomycetes,2,8,54.73,8.69,10.93,1.31
B17,SP_F14,Dothideomycetes,3,8,0,0,10.49,-7.38
B17,SP_F14,Dothideomycetes,3,8,11.38,8.86,9.74,1
B17,SP_F14,Dothideomycetes,3,8,17.4,8.9,9.71,1.03
B17,SP_F14,Dothideomycetes,3,8,24.86,9.33,9.65,0.97
B17,SP_F14,Dothideomycetes,3,8,31.78,9.33,9.65,0.99
B17,SP_F14,Dothideomycetes,3,8,40.63,8.79,9.65,0.67
B17,SP_F14,Dothideomycetes,3,8,47.75,8.79,9.83,1.09
B17,SP_F14,Dothideomycetes,3,8,54.73,8.92,9.74,1.27
B17,EMM_F7,Tremellomycetes,1,8,0,na,10.65,na
B17,EMM_F7,Tremellomycetes,1,8,11.38,na,9.91,na
B17,EMM_F7,Tremellomycetes,1,8,17.4,na,9.9,na
B17,EMM_F7,Tremellomycetes,1,8,24.86,na,9.9,na
B17,EMM_F7,Tremellomycetes,1,8,31.78,na,9.9,na
B17,EMM_F7,Tremellomycetes,1,8,40.63,na,9.28,na
B17,EMM_F7,Tremellomycetes,1,8,47.75,na,10.02,na
B17,EMM_F7,Tremellomycetes,1,8,54.73,na,10.66,na
B17,EMM_F7,Tremellomycetes,2,8,0,9.5,11.18,1.47
B17,EMM_F7,Tremellomycetes,2,8,11.38,9.84,10.25,2.03
B17,EMM_F7,Tremellomycetes,2,8,17.4,9.84,10.25,2.03
B17,EMM_F7,Tremellomycetes,2,8,24.86,8.99,10.25,1.65
B17,EMM_F7,Tremellomycetes,2,8,31.78,9.45,10.24,1.92
B17,EMM_F7,Tremellomycetes,2,8,40.63,9.45,10.46,1.82
B17,EMM_F7,Tremellomycetes,2,8,47.75,9.46,10.47,1.68
B17,EMM_F7,Tremellomycetes,2,8,54.73,9.47,10.93,0.85
B17,EMM_F7,Tremellomycetes,3,8,0,9.17,10.49,2.95
B17,EMM_F7,Tremellomycetes,3,8,11.38,9.88,9.74,2.69
B17,EMM_F7,Tremellomycetes,3,8,17.4,8.26,9.71,1.59
B17,EMM_F7,Tremellomycetes,3,8,24.86,8.88,9.65,2.21
B17,EMM_F7,Tremellomycetes,3,8,31.78,9.31,9.65,2.1
B17,EMM_F7,Tremellomycetes,3,8,40.63,9.24,9.65,1.45
B17,EMM_F7,Tremellomycetes,3,8,47.75,9.21,9.83,1.38
B17,EMM_F7,Tremellomycetes,3,8,54.73,9.51,9.74,1.8
B17,ZAN_F3,Tremellomycetes,1,8,0,9.7,10.65,1.92
B17,ZAN_F3,Tremellomycetes,1,8,11.38,9.7,9.91,2.39
B17,ZAN_F3,Tremellomycetes,1,8,17.4,9.96,9.9,1.26
B17,ZAN_F3,Tremellomycetes,1,8,24.86,9.01,9.9,1.08
B17,ZAN_F3,Tremellomycetes,1,8,31.78,9.42,9.9,2.44
B17,ZAN_F3,Tremellomycetes,1,8,40.63,9.92,9.28,2.46
B17,ZAN_F3,Tremellomycetes,1,8,47.75,9.33,10.02,3.47
B17,ZAN_F3,Tremellomycetes,1,8,54.73,9.83,10.66,2.97
B17,ZAN_F3,Tremellomycetes,2,8,0,8.99,11.18,2.8
B17,ZAN_F3,Tremellomycetes,2,8,11.38,7.82,10.25,1.27
B17,ZAN_F3,Tremellomycetes,2,8,17.4,7.96,10.25,1.59
B17,ZAN_F3,Tremellomycetes,2,8,24.86,8.62,10.25,1.42
B17,ZAN_F3,Tremellomycetes,2,8,31.78,8.62,10.24,2
B17,ZAN_F3,Tremellomycetes,2,8,40.63,8.62,10.46,1.77
B17,ZAN_F3,Tremellomycetes,2,8,47.75,8.98,10.47,1.83
B17,ZAN_F3,Tremellomycetes,2,8,54.73,9.39,10.93,2.24
B17,ZAN_F3,Tremellomycetes,3,8,0,8.74,10.49,2.39
B17,ZAN_F3,Tremellomycetes,3,8,11.38,9.11,9.74,2.57
B17,ZAN_F3,Tremellomycetes,3,8,17.4,9.11,9.71,1.96
B17,ZAN_F3,Tremellomycetes,3,8,24.86,8.78,9.65,2.92
B17,ZAN_F3,Tremellomycetes,3,8,31.78,9.25,9.65,2.27
B17,ZAN_F3,Tremellomycetes,3,8,40.63,9.48,9.65,2.64
B17,ZAN_F3,Tremellomycetes,3,8,47.75,9.49,9.83,2.11
B17,ZAN_F3,Tremellomycetes,3,8,54.73,9.49,9.74,2.55
B17,EMM_F48,Tremellomycetes,1,8,0,9.49,10.65,1.8
B17,EMM_F48,Tremellomycetes,1,8,11.38,9.49,9.91,1.55
B17,EMM_F48,Tremellomycetes,1,8,17.4,9.49,9.9,1.55
B17,EMM_F48,Tremellomycetes,1,8,24.86,10.13,9.9,2.09
B17,EMM_F48,Tremellomycetes,1,8,31.78,9.7,9.9,1.84
B17,EMM_F48,Tremellomycetes,1,8,40.63,9.5,9.28,1.64
B17,EMM_F48,Tremellomycetes,1,8,47.75,8.94,10.02,1.73
B17,EMM_F48,Tremellomycetes,1,8,54.73,8.94,10.66,2.11
B17,EMM_F48,Tremellomycetes,2,8,0,7.94,11.18,2.12
B17,EMM_F48,Tremellomycetes,2,8,11.38,8.94,10.25,2.05
B17,EMM_F48,Tremellomycetes,2,8,17.4,8.65,10.25,1.76
B17,EMM_F48,Tremellomycetes,2,8,24.86,9.35,10.25,2.11
B17,EMM_F48,Tremellomycetes,2,8,31.78,9.66,10.24,2.42
B17,EMM_F48,Tremellomycetes,2,8,40.63,9.67,10.46,2.86
B17,EMM_F48,Tremellomycetes,2,8,47.75,9.5,10.47,2.34
B17,EMM_F48,Tremellomycetes,2,8,54.73,10.03,10.93,3.15
B17,EMM_F48,Tremellomycetes,3,8,0,8.82,10.49,2.01
B17,EMM_F48,Tremellomycetes,3,8,11.38,9.48,9.74,2.07
B17,EMM_F48,Tremellomycetes,3,8,17.4,9.48,9.71,2.07
B17,EMM_F48,Tremellomycetes,3,8,24.86,9.99,9.65,2.21
B17,EMM_F48,Tremellomycetes,3,8,31.78,10,9.65,2.16
B17,EMM_F48,Tremellomycetes,3,8,40.63,9.84,9.65,1.68
B17,EMM_F48,Tremellomycetes,3,8,47.75,9.83,9.83,2.1
B17,EMM_F48,Tremellomycetes,3,8,54.73,10.12,9.74,1.98
B17,EMM_F63,Tremellomycetes,1,8,0,9.09,10.65,1.15
B17,EMM_F63,Tremellomycetes,1,8,11.38,9.18,9.91,0.97
B17,EMM_F63,Tremellomycetes,1,8,17.4,9.6,9.9,1.39
B17,EMM_F63,Tremellomycetes,1,8,24.86,9.6,9.9,1.32
B17,EMM_F63,Tremellomycetes,1,8,31.78,9.6,9.9,1.56
B17,EMM_F63,Tremellomycetes,1,8,40.63,9.21,9.28,1.17
B17,EMM_F63,Tremellomycetes,1,8,47.75,9.21,10.02,1.7
B17,EMM_F63,Tremellomycetes,1,8,54.73,9.84,10.66,1.8
B17,EMM_F63,Tremellomycetes,2,8,0,8.53,11.18,1.72
B17,EMM_F63,Tremellomycetes,2,8,11.38,9.26,10.25,2.34
B17,EMM_F63,Tremellomycetes,2,8,17.4,9.27,10.25,2.32
B17,EMM_F63,Tremellomycetes,2,8,24.86,9.27,10.25,2.32
B17,EMM_F63,Tremellomycetes,2,8,31.78,9.27,10.24,2.46
B17,EMM_F63,Tremellomycetes,2,8,40.63,9.27,10.46,2.45
B17,EMM_F63,Tremellomycetes,2,8,47.75,9.67,10.47,2.85
B17,EMM_F63,Tremellomycetes,2,8,54.73,9.67,10.93,2.85
B17,EMM_F63,Tremellomycetes,3,8,0,9.98,10.49,2.38
B17,EMM_F63,Tremellomycetes,3,8,11.38,9.98,9.74,2.27
B17,EMM_F63,Tremellomycetes,3,8,17.4,9.98,9.71,1.94
B17,EMM_F63,Tremellomycetes,3,8,24.86,9.98,9.65,2.26
B17,EMM_F63,Tremellomycetes,3,8,31.78,9.53,9.65,2.22
B17,EMM_F63,Tremellomycetes,3,8,40.63,10.31,9.65,2.03
B17,EMM_F63,Tremellomycetes,3,8,47.75,9.86,9.83,1.99
B17,EMM_F63,Tremellomycetes,3,8,54.73,9.53,9.74,2.63
B17,EMM_F64,Tremellomycetes,1,8,0,8.88,10.65,1.69
B17,EMM_F64,Tremellomycetes,1,8,11.38,9.34,9.91,1.74
B17,EMM_F64,Tremellomycetes,1,8,17.4,9.35,9.9,1.96
B17,EMM_F64,Tremellomycetes,1,8,24.86,9.73,9.9,1.85
B17,EMM_F64,Tremellomycetes,1,8,31.78,8.26,9.9,2.07
B17,EMM_F64,Tremellomycetes,1,8,40.63,9.42,9.28,1.66
B17,EMM_F64,Tremellomycetes,1,8,47.75,9.26,10.02,1.5
B17,EMM_F64,Tremellomycetes,1,8,54.73,9.57,10.66,1.87
B17,EMM_F64,Tremellomycetes,2,8,0,9.65,11.18,1.95
B17,EMM_F64,Tremellomycetes,2,8,11.38,9.96,10.25,2.26
B17,EMM_F64,Tremellomycetes,2,8,17.4,9.55,10.25,1.85
B17,EMM_F64,Tremellomycetes,2,8,24.86,9.96,10.25,2.26
B17,EMM_F64,Tremellomycetes,2,8,31.78,10.19,10.24,2.49
B17,EMM_F64,Tremellomycetes,2,8,40.63,9.8,10.46,2.1
B17,EMM_F64,Tremellomycetes,2,8,47.75,9.91,10.47,2.21
B17,EMM_F64,Tremellomycetes,2,8,54.73,10.12,10.93,2.42
B17,EMM_F64,Tremellomycetes,3,8,0,9.8,10.49,2.88
B17,EMM_F64,Tremellomycetes,3,8,11.38,10.12,9.74,2.17
B17,EMM_F64,Tremellomycetes,3,8,17.4,9.55,9.71,1.57
B17,EMM_F64,Tremellomycetes,3,8,24.86,9.55,9.65,1.75
B17,EMM_F64,Tremellomycetes,3,8,31.78,9.55,9.65,1.62
B17,EMM_F64,Tremellomycetes,3,8,40.63,9.55,9.65,1.62
B17,EMM_F64,Tremellomycetes,3,8,47.75,9.55,9.83,1.61
B17,EMM_F64,Tremellomycetes,3,8,54.73,9.55,9.74,1.87
B17,EMM_F89,Tremellomycetes,1,8,0,8.3,10.65,1.08
B17,EMM_F89,Tremellomycetes,1,8,11.38,8.95,9.91,1.38
B17,EMM_F89,Tremellomycetes,1,8,17.4,8.95,9.9,1.38
B17,EMM_F89,Tremellomycetes,1,8,24.86,9.34,9.9,1.77
B17,EMM_F89,Tremellomycetes,1,8,31.78,9.35,9.9,1.78
B17,EMM_F89,Tremellomycetes,1,8,40.63,9.35,9.28,1.64
B17,EMM_F89,Tremellomycetes,1,8,47.75,9.76,10.02,2.05
B17,EMM_F89,Tremellomycetes,1,8,54.73,9.77,10.66,2.74
B17,EMM_F89,Tremellomycetes,2,8,0,5.1,11.18,0.85
B17,EMM_F89,Tremellomycetes,2,8,11.38,9.64,10.25,2.23
B17,EMM_F89,Tremellomycetes,2,8,17.4,9.23,10.25,1.23
B17,EMM_F89,Tremellomycetes,2,8,24.86,9.23,10.25,1.92
B17,EMM_F89,Tremellomycetes,2,8,31.78,8.6,10.24,2.29
B17,EMM_F89,Tremellomycetes,2,8,40.63,8.06,10.46,1.04
B17,EMM_F89,Tremellomycetes,2,8,47.75,8.65,10.47,2.29
B17,EMM_F89,Tremellomycetes,2,8,54.73,8.66,10.93,1.91
B17,EMM_F89,Tremellomycetes,3,8,0,8.67,10.49,1.61
B17,EMM_F89,Tremellomycetes,3,8,11.38,9.03,9.74,1.73
B17,EMM_F89,Tremellomycetes,3,8,17.4,9.04,9.71,2.18
B17,EMM_F89,Tremellomycetes,3,8,24.86,9.04,9.65,2.18
B17,EMM_F89,Tremellomycetes,3,8,31.78,9.26,9.65,1.45
B17,EMM_F89,Tremellomycetes,3,8,40.63,8.81,9.65,1.93
B17,EMM_F89,Tremellomycetes,3,8,47.75,9.18,9.83,2.3
B17,EMM_F89,Tremellomycetes,3,8,54.73,9.56,9.74,2.68
B17,EMM_F47,Microbotryomycetes,1,8,0,8.12,10.65,1.01
B17,EMM_F47,Microbotryomycetes,1,8,11.38,8.45,9.91,1.68
B17,EMM_F47,Microbotryomycetes,1,8,17.4,9.69,9.9,2.32
B17,EMM_F47,Microbotryomycetes,1,8,24.86,8.47,9.9,1.52
B17,EMM_F47,Microbotryomycetes,1,8,31.78,9.21,9.9,1.07
B17,EMM_F47,Microbotryomycetes,1,8,40.63,9.11,9.28,1.94
B17,EMM_F47,Microbotryomycetes,1,8,47.75,9.11,10.02,1.94
B17,EMM_F47,Microbotryomycetes,1,8,54.73,9.11,10.66,1.7
B17,EMM_F47,Microbotryomycetes,2,8,0,9.3,11.18,1.89
B17,EMM_F47,Microbotryomycetes,2,8,11.38,9.12,10.25,1.54
B17,EMM_F47,Microbotryomycetes,2,8,17.4,9.12,10.25,1.3
B17,EMM_F47,Microbotryomycetes,2,8,24.86,9.13,10.25,1.86
B17,EMM_F47,Microbotryomycetes,2,8,31.78,9.34,10.24,1.69
B17,EMM_F47,Microbotryomycetes,2,8,40.63,9.13,10.46,1.48
B17,EMM_F47,Microbotryomycetes,2,8,47.75,9.52,10.47,1.86
B17,EMM_F47,Microbotryomycetes,2,8,54.73,9.36,10.93,1.86
B17,EMM_F47,Microbotryomycetes,3,8,0,7.16,10.49,1.3
B17,EMM_F47,Microbotryomycetes,3,8,11.38,8.71,9.74,1.48
B17,EMM_F47,Microbotryomycetes,3,8,17.4,9.1,9.71,1.86
B17,EMM_F47,Microbotryomycetes,3,8,24.86,9.54,9.65,2.19
B17,EMM_F47,Microbotryomycetes,3,8,31.78,8.99,9.65,1.54
B17,EMM_F47,Microbotryomycetes,3,8,40.63,9.01,9.65,1.44
B17,EMM_F47,Microbotryomycetes,3,8,47.75,9.01,9.83,0.98
B17,EMM_F47,Microbotryomycetes,3,8,54.73,10.26,9.74,2.53
B17,EMM_F49,Microbotryomycetes,1,8,0,9.24,10.65,1.61
B17,EMM_F49,Microbotryomycetes,1,8,11.38,9.24,9.91,1.61
B17,EMM_F49,Microbotryomycetes,1,8,17.4,9.04,9.9,1.41
B17,EMM_F49,Microbotryomycetes,1,8,24.86,9.36,9.9,2.01
B17,EMM_F49,Microbotryomycetes,1,8,31.78,9.54,9.9,1.99
B17,EMM_F49,Microbotryomycetes,1,8,40.63,9.55,9.28,1.53
B17,EMM_F49,Microbotryomycetes,1,8,47.75,9.56,10.02,1.99
B17,EMM_F49,Microbotryomycetes,1,8,54.73,9.66,10.66,2.09
B17,EMM_F49,Microbotryomycetes,2,8,0,7.14,11.18,0.39
B17,EMM_F49,Microbotryomycetes,2,8,11.38,8.52,10.25,0.47
B17,EMM_F49,Microbotryomycetes,2,8,17.4,9.04,10.25,1.71
B17,EMM_F49,Microbotryomycetes,2,8,24.86,9.41,10.25,2.08
B17,EMM_F49,Microbotryomycetes,2,8,31.78,9.41,10.24,2.08
B17,EMM_F49,Microbotryomycetes,2,8,40.63,8.88,10.46,2.39
B17,EMM_F49,Microbotryomycetes,2,8,47.75,9.23,10.47,1.84
B17,EMM_F49,Microbotryomycetes,2,8,54.73,9.35,10.93,1.96
B17,EMM_F49,Microbotryomycetes,3,8,0,8.49,10.49,0.88
B17,EMM_F49,Microbotryomycetes,3,8,11.38,8.92,9.74,1.12
B17,EMM_F49,Microbotryomycetes,3,8,17.4,8.93,9.71,1.12
B17,EMM_F49,Microbotryomycetes,3,8,24.86,8.44,9.65,0.63
B17,EMM_F49,Microbotryomycetes,3,8,31.78,9.04,9.65,1.23
B17,EMM_F49,Microbotryomycetes,3,8,40.63,9.25,9.65,1.37
B17,EMM_F49,Microbotryomycetes,3,8,47.75,9.26,9.83,1.37
B17,EMM_F49,Microbotryomycetes,3,8,54.73,9.05,9.74,1.15
B17,ZAN_F4,Microbotryomycetes,1,8,0,9.05,10.65,1.62
B17,ZAN_F4,Microbotryomycetes,1,8,11.38,9.88,9.91,2.27
B17,ZAN_F4,Microbotryomycetes,1,8,17.4,9.55,9.9,2.28
B17,ZAN_F4,Microbotryomycetes,1,8,24.86,9.54,9.9,2.27
B17,ZAN_F4,Microbotryomycetes,1,8,31.78,9.3,9.9,2.03
B17,ZAN_F4,Microbotryomycetes,1,8,40.63,9.3,9.28,2.03
B17,ZAN_F4,Microbotryomycetes,1,8,47.75,9.86,10.02,1.93
B17,ZAN_F4,Microbotryomycetes,1,8,54.73,9.91,10.66,2.13
B17,ZAN_F4,Microbotryomycetes,2,8,0,8.51,11.18,1.6
B17,ZAN_F4,Microbotryomycetes,2,8,11.38,9.59,10.25,2.56
B17,ZAN_F4,Microbotryomycetes,2,8,17.4,9.59,10.25,2.56
B17,ZAN_F4,Microbotryomycetes,2,8,24.86,9.33,10.25,2.67
B17,ZAN_F4,Microbotryomycetes,2,8,31.78,9.34,10.24,2.44
B17,ZAN_F4,Microbotryomycetes,2,8,40.63,9.73,10.46,2.64
B17,ZAN_F4,Microbotryomycetes,2,8,47.75,9.34,10.47,2.25
B17,ZAN_F4,Microbotryomycetes,2,8,54.73,9.63,10.93,2.54
B17,ZAN_F4,Microbotryomycetes,3,8,0,8.52,10.49,0.44
B17,ZAN_F4,Microbotryomycetes,3,8,11.38,8.83,9.74,0.75
B17,ZAN_F4,Microbotryomycetes,3,8,17.4,8.84,9.71,0.87
B17,ZAN_F4,Microbotryomycetes,3,8,24.86,9.57,9.65,1.59
B17,ZAN_F4,Microbotryomycetes,3,8,31.78,9.58,9.65,1.28
B17,ZAN_F4,Microbotryomycetes,3,8,40.63,9.82,9.65,1.52
B17,ZAN_F4,Microbotryomycetes,3,8,47.75,9.83,9.83,1.72
B17,ZAN_F4,Microbotryomycetes,3,8,54.73,9.89,9.74,1.68
B17,EMM_F65,Microbotryomycetes,1,8,0,10.26,10.65,2.34
B17,EMM_F65,Microbotryomycetes,1,8,11.38,9.43,9.91,1.96
B17,EMM_F65,Microbotryomycetes,1,8,17.4,9.63,9.9,1.65
B17,EMM_F65,Microbotryomycetes,1,8,24.86,10.02,9.9,1.97
B17,EMM_F65,Microbotryomycetes,1,8,31.78,9.84,9.9,1.97
B17,EMM_F65,Microbotryomycetes,1,8,40.63,9.65,9.28,1.98
B17,EMM_F65,Microbotryomycetes,1,8,47.75,10.02,10.02,2.35
B17,EMM_F65,Microbotryomycetes,1,8,54.73,10.14,10.66,1.94
B17,EMM_F65,Microbotryomycetes,2,8,0,7.74,11.18,1.01
B17,EMM_F65,Microbotryomycetes,2,8,11.38,8.64,10.25,1.91
B17,EMM_F65,Microbotryomycetes,2,8,17.4,9,10.25,1.89
B17,EMM_F65,Microbotryomycetes,2,8,24.86,9.35,10.25,2.23
B17,EMM_F65,Microbotryomycetes,2,8,31.78,9.04,10.24,2.04
B17,EMM_F65,Microbotryomycetes,2,8,40.63,9.25,10.46,2.41
B17,EMM_F65,Microbotryomycetes,2,8,47.75,8.95,10.47,2.05
