Bacteria,Yeast,Class,Replication,DAI,distance_to_yeast,colony_diameter,increase
B5,SP_F14,Dothideomycetes,3,8,54.73,9.4,1.2
B5,EMM_F7,Tremellomycetes,1,8,0,7.15,-1.08
B5,EMM_F7,Tremellomycetes,1,8,11.38,9.44,1.03
B5,EMM_F7,Tremellomycetes,1,8,17.4,9.24,0.83
B5,EMM_F7,Tremellomycetes,1,8,24.86,9.12,1.1
B5,EMM_F7,Tremellomycetes,1,8,31.78,8.82,0.72
B5,EMM_F7,Tremellomycetes,1,8,40.63,8.55,1.21
B5,EMM_F7,Tremellomycetes,1,8,47.75,8.58,0.7
B5,EMM_F7,Tremellomycetes,1,8,54.73,8.78,0.53
B5,EMM_F7,Tremellomycetes,2,8,0,4.09,-3.64
B5,EMM_F7,Tremellomycetes,2,8,11.38,9.59,1.2
B5,EMM_F7,Tremellomycetes,2,8,17.4,9.76,0.58
B5,EMM_F7,Tremellomycetes,2,8,24.86,9.76,0.59
B5,EMM_F7,Tremellomycetes,2,8,31.78,8.78,0.59
B5,EMM_F7,Tremellomycetes,2,8,40.63,8.92,-0.36
B5,EMM_F7,Tremellomycetes,2,8,47.75,9.19,0.92
B5,EMM_F7,Tremellomycetes,2,8,54.73,8.38,0.37
B5,EMM_F7,Tremellomycetes,3,8,0,4.69,-2.39
B5,EMM_F7,Tremellomycetes,3,8,11.38,9.09,0.79
B5,EMM_F7,Tremellomycetes,3,8,17.4,8.31,0.77
B5,EMM_F7,Tremellomycetes,3,8,24.86,8.31,0.77
B5,EMM_F7,Tremellomycetes,3,8,31.78,8.31,0.77
B5,EMM_F7,Tremellomycetes,3,8,40.63,8.42,0.52
B5,EMM_F7,Tremellomycetes,3,8,47.75,8.43,0.27
B5,EMM_F7,Tremellomycetes,3,8,54.73,7.96,0.4
B5,ZAN_F3,Tremellomycetes,1,8,0,6.69,-0.87
B5,ZAN_F3,Tremellomycetes,1,8,11.38,10.03,1.05
B5,ZAN_F3,Tremellomycetes,1,8,17.4,10.1,1.13
B5,ZAN_F3,Tremellomycetes,1,8,24.86,10.37,1.4
B5,ZAN_F3,Tremellomycetes,1,8,31.78,9.74,1.06
B5,ZAN_F3,Tremellomycetes,1,8,40.63,9.14,0.61
B5,ZAN_F3,Tremellomycetes,1,8,47.75,10.29,1.22
B5,ZAN_F3,Tremellomycetes,1,8,54.73,10.16,0.51
B5,ZAN_F3,Tremellomycetes,2,8,0,5.74,-2.84
B5,ZAN_F3,Tremellomycetes,2,8,11.38,9.24,0.56
B5,ZAN_F3,Tremellomycetes,2,8,17.4,9,0.56
B5,ZAN_F3,Tremellomycetes,2,8,24.86,9,0.77
B5,ZAN_F3,Tremellomycetes,2,8,31.78,8.89,0.96
B5,ZAN_F3,Tremellomycetes,2,8,40.63,8.52,1.06
B5,ZAN_F3,Tremellomycetes,2,8,47.75,8.31,0.53
B5,ZAN_F3,Tremellomycetes,2,8,54.73,7.27,0.62
B5,ZAN_F3,Tremellomycetes,3,8,0,6.39,-0.57
B5,ZAN_F3,Tremellomycetes,3,8,11.38,9.32,0.82
B5,ZAN_F3,Tremellomycetes,3,8,17.4,9.58,0.8
B5,ZAN_F3,Tremellomycetes,3,8,24.86,9.81,0.88
B5,ZAN_F3,Tremellomycetes,3,8,31.78,10.51,0.98
B5,ZAN_F3,Tremellomycetes,3,8,40.63,8.73,0.1
B5,ZAN_F3,Tremellomycetes,3,8,47.75,8.72,0.67
B5,ZAN_F3,Tremellomycetes,3,8,54.73,7.99,0.46
B5,EMM_F48,Tremellomycetes,1,8,0,6.34,-1.04
B5,EMM_F48,Tremellomycetes,1,8,11.38,9.62,1.38
B5,EMM_F48,Tremellomycetes,1,8,17.4,10.7,1.32
B5,EMM_F48,Tremellomycetes,1,8,24.86,9.58,1.11
B5,EMM_F48,Tremellomycetes,1,8,31.78,9.58,1.48
B5,EMM_F48,Tremellomycetes,1,8,40.63,9.54,1.18
B5,EMM_F48,Tremellomycetes,1,8,47.75,9.52,0.93
B5,EMM_F48,Tremellomycetes,1,8,54.73,8.25,1.06
B5,EMM_F48,Tremellomycetes,2,8,0,5.99,-2.96
B5,EMM_F48,Tremellomycetes,2,8,11.38,9.78,1.04
B5,EMM_F48,Tremellomycetes,2,8,17.4,8.94,1.07
B5,EMM_F48,Tremellomycetes,2,8,24.86,8.94,1.11
B5,EMM_F48,Tremellomycetes,2,8,31.78,9.44,0.98
B5,EMM_F48,Tremellomycetes,2,8,40.63,9.94,0.58
B5,EMM_F48,Tremellomycetes,2,8,47.75,9.51,0.77
B5,EMM_F48,Tremellomycetes,2,8,54.73,9.51,0.77
B5,EMM_F48,Tremellomycetes,3,8,0,4.98,-3.12
B5,EMM_F48,Tremellomycetes,3,8,11.38,9.69,0.75
B5,EMM_F48,Tremellomycetes,3,8,17.4,8.24,1.46
B5,EMM_F48,Tremellomycetes,3,8,24.86,9,0.5
B5,EMM_F48,Tremellomycetes,3,8,31.78,8.53,0.53
B5,EMM_F48,Tremellomycetes,3,8,40.63,8.53,0.79
B5,EMM_F48,Tremellomycetes,3,8,47.75,9.07,1
B5,EMM_F48,Tremellomycetes,3,8,54.73,9.29,1.01
B5,EMM_F63,Tremellomycetes,1,8,0,7.88,-0.14
B5,EMM_F63,Tremellomycetes,1,8,11.38,9.02,0.59
B5,EMM_F63,Tremellomycetes,1,8,17.4,8.65,-0.01
B5,EMM_F63,Tremellomycetes,1,8,24.86,9.89,0.43
B5,EMM_F63,Tremellomycetes,1,8,31.78,10.24,0.78
B5,EMM_F63,Tremellomycetes,1,8,40.63,10.26,0.68
B5,EMM_F63,Tremellomycetes,1,8,47.75,8.62,0.41
B5,EMM_F63,Tremellomycetes,1,8,54.73,8.99,1
B5,EMM_F63,Tremellomycetes,2,8,0,6.13,-2.26
B5,EMM_F63,Tremellomycetes,2,8,11.38,7.98,0.18
B5,EMM_F63,Tremellomycetes,2,8,17.4,7.98,0.18
B5,EMM_F63,Tremellomycetes,2,8,24.86,10.45,0.71
B5,EMM_F63,Tremellomycetes,2,8,31.78,8.55,0.39
B5,EMM_F63,Tremellomycetes,2,8,40.63,9.62,0.6
B5,EMM_F63,Tremellomycetes,2,8,47.75,9.04,0.73
B5,EMM_F63,Tremellomycetes,2,8,54.73,9.04,0.68
B5,EMM_F63,Tremellomycetes,3,8,0,8.72,0.37
B5,EMM_F63,Tremellomycetes,3,8,11.38,8.72,0.73
B5,EMM_F63,Tremellomycetes,3,8,17.4,8.92,0.39
B5,EMM_F63,Tremellomycetes,3,8,24.86,8.6,0.71
B5,EMM_F63,Tremellomycetes,3,8,31.78,9.27,1.04
B5,EMM_F63,Tremellomycetes,3,8,40.63,8.78,0.24
B5,EMM_F63,Tremellomycetes,3,8,47.75,9.29,1.08
B5,EMM_F63,Tremellomycetes,3,8,54.73,8.77,0.41
B5,EMM_F64,Tremellomycetes,1,8,0,6.65,-1.4
B5,EMM_F64,Tremellomycetes,1,8,11.38,8.8,0.75
B5,EMM_F64,Tremellomycetes,1,8,17.4,8.81,0.76
B5,EMM_F64,Tremellomycetes,1,8,24.86,9.05,0.6
B5,EMM_F64,Tremellomycetes,1,8,31.78,9.05,0.55
B5,EMM_F64,Tremellomycetes,1,8,40.63,9.41,1.09
B5,EMM_F64,Tremellomycetes,1,8,47.75,9.63,1.17
B5,EMM_F64,Tremellomycetes,1,8,54.73,9.62,1.09
B5,EMM_F64,Tremellomycetes,2,8,0,4.26,-3.65
B5,EMM_F64,Tremellomycetes,2,8,11.38,8.15,0.25
B5,EMM_F64,Tremellomycetes,2,8,17.4,8.26,0.22
B5,EMM_F64,Tremellomycetes,2,8,24.86,7.41,0.6
B5,EMM_F64,Tremellomycetes,2,8,31.78,8.77,0.99
B5,EMM_F64,Tremellomycetes,2,8,40.63,8.7,0.92
B5,EMM_F64,Tremellomycetes,2,8,47.75,8.07,0.39
B5,EMM_F64,Tremellomycetes,2,8,54.73,8.22,0.63
B5,EMM_F64,Tremellomycetes,3,8,0,4.65,-3.65
B5,EMM_F64,Tremellomycetes,3,8,11.38,9.52,0.95
B5,EMM_F64,Tremellomycetes,3,8,17.4,9.77,0.57
B5,EMM_F64,Tremellomycetes,3,8,24.86,8.57,0.42
B5,EMM_F64,Tremellomycetes,3,8,31.78,8.98,0.55
B5,EMM_F64,Tremellomycetes,3,8,40.63,8.86,0.68
B5,EMM_F64,Tremellomycetes,3,8,47.75,8.86,0.94
B5,EMM_F64,Tremellomycetes,3,8,54.73,9.79,1.34
B5,EMM_F89,Tremellomycetes,1,8,0,5.75,-1.68
B5,EMM_F89,Tremellomycetes,1,8,11.38,8.91,0.8
B5,EMM_F89,Tremellomycetes,1,8,17.4,9.11,0.65
B5,EMM_F89,Tremellomycetes,1,8,24.86,9.11,0.78
B5,EMM_F89,Tremellomycetes,1,8,31.78,8.8,0.28
B5,EMM_F89,Tremellomycetes,1,8,40.63,8.93,0.28
B5,EMM_F89,Tremellomycetes,1,8,47.75,8.93,0.84
B5,EMM_F89,Tremellomycetes,1,8,54.73,8.9,1.21
B5,EMM_F89,Tremellomycetes,2,8,0,4.38,-3.72
B5,EMM_F89,Tremellomycetes,2,8,11.38,8.35,0.16
B5,EMM_F89,Tremellomycetes,2,8,17.4,8.64,0.09
B5,EMM_F89,Tremellomycetes,2,8,24.86,8.97,0.07
B5,EMM_F89,Tremellomycetes,2,8,31.78,9.15,0.44
B5,EMM_F89,Tremellomycetes,2,8,40.63,9.24,0.53
B5,EMM_F89,Tremellomycetes,2,8,47.75,9.02,-0.07
B5,EMM_F89,Tremellomycetes,2,8,54.73,9.51,0.42
B5,EMM_F89,Tremellomycetes,3,8,0,5.72,-2.88
B5,EMM_F89,Tremellomycetes,3,8,11.38,8.6,0.37
B5,EMM_F89,Tremellomycetes,3,8,17.4,8.9,0.5
B5,EMM_F89,Tremellomycetes,3,8,24.86,8.46,0.57
B5,EMM_F89,Tremellomycetes,3,8,31.78,8.67,0.68
B5,EMM_F89,Tremellomycetes,3,8,40.63,8.01,0.58
B5,EMM_F89,Tremellomycetes,3,8,47.75,8.4,0.34
B5,EMM_F89,Tremellomycetes,3,8,54.73,9,0.86
B5,EMM_F47,Microbotryomycetes,1,8,0,3.99,-3.82
B5,EMM_F47,Microbotryomycetes,1,8,11.38,9.31,0.84
B5,EMM_F47,Microbotryomycetes,1,8,17.4,8.54,0.85
B5,EMM_F47,Microbotryomycetes,1,8,24.86,9.11,1.04
B5,EMM_F47,Microbotryomycetes,1,8,31.78,8.07,0.21
B5,EMM_F47,Microbotryomycetes,1,8,40.63,8.07,1.06
B5,EMM_F47,Microbotryomycetes,1,8,47.75,8.3,1.1
B5,EMM_F47,Microbotryomycetes,1,8,54.73,8.07,0.59
B5,EMM_F47,Microbotryomycetes,2,8,0,4.93,-3.72
B5,EMM_F47,Microbotryomycetes,2,8,11.38,7.67,0.87
B5,EMM_F47,Microbotryomycetes,2,8,17.4,9.41,0.83
B5,EMM_F47,Microbotryomycetes,2,8,24.86,8.55,0.56
B5,EMM_F47,Microbotryomycetes,2,8,31.78,9.39,0.68
B5,EMM_F47,Microbotryomycetes,2,8,40.63,8.35,1.02
B5,EMM_F47,Microbotryomycetes,2,8,47.75,9.27,0.51
B5,EMM_F47,Microbotryomycetes,2,8,54.73,9.27,0.5
B5,EMM_F47,Microbotryomycetes,3,8,0,2.86,-4.83
B5,EMM_F47,Microbotryomycetes,3,8,11.38,8.68,0.91
B5,EMM_F47,Microbotryomycetes,3,8,17.4,9.22,1.09
B5,EMM_F47,Microbotryomycetes,3,8,24.86,9.66,0.94
B5,EMM_F47,Microbotryomycetes,3,8,31.78,10.07,1.15
B5,EMM_F47,Microbotryomycetes,3,8,40.63,10.58,0.81
B5,EMM_F47,Microbotryomycetes,3,8,47.75,9.07,0.36
B5,EMM_F47,Microbotryomycetes,3,8,54.73,8.41,0
B5,EMM_F49,Microbotryomycetes,1,8,0,6.36,-1.97
B5,EMM_F49,Microbotryomycetes,1,8,11.38,8.31,0.62
B5,EMM_F49,Microbotryomycetes,1,8,17.4,8.51,0.7
B5,EMM_F49,Microbotryomycetes,1,8,24.86,8.55,0.39
B5,EMM_F49,Microbotryomycetes,1,8,31.78,8.98,0.82
B5,EMM_F49,Microbotryomycetes,1,8,40.63,9.59,0.68
B5,EMM_F49,Microbotryomycetes,1,8,47.75,8.96,0.81
B5,EMM_F49,Microbotryomycetes,1,8,54.73,8.57,0.79
B5,EMM_F49,Microbotryomycetes,2,8,0,3.76,-3.66
B5,EMM_F49,Microbotryomycetes,2,8,11.38,8.34,0.92
B5,EMM_F49,Microbotryomycetes,2,8,17.4,7.71,0.44
B5,EMM_F49,Microbotryomycetes,2,8,24.86,8.65,0.42
B5,EMM_F49,Microbotryomycetes,2,8,31.78,7.89,0.13
B5,EMM_F49,Microbotryomycetes,2,8,40.63,9.19,0.33
B5,EMM_F49,Microbotryomycetes,2,8,47.75,9.11,0.81
B5,EMM_F49,Microbotryomycetes,2,8,54.73,9.32,1.02
B5,EMM_F49,Microbotryomycetes,3,8,0,0.01,-6.63
B5,EMM_F49,Microbotryomycetes,3,8,11.38,8.01,1.05
B5,EMM_F49,Microbotryomycetes,3,8,17.4,8.13,0.83
B5,EMM_F49,Microbotryomycetes,3,8,24.86,6.94,0.57
B5,EMM_F49,Microbotryomycetes,3,8,31.78,7.9,0.78
B5,EMM_F49,Microbotryomycetes,3,8,40.63,7.84,0.87
B5,EMM_F49,Microbotryomycetes,3,8,47.75,8.57,0.92
B5,EMM_F49,Microbotryomycetes,3,8,54.73,7.97,1.05
B5,ZAN_F4,Microbotryomycetes,1,8,0,5.19,-2.93
B5,ZAN_F4,Microbotryomycetes,1,8,11.38,7.6,0.29
B5,ZAN_F4,Microbotryomycetes,1,8,17.4,8.61,0.73
B5,ZAN_F4,Microbotryomycetes,1,8,24.86,9.05,0.87
B5,ZAN_F4,Microbotryomycetes,1,8,31.78,8.95,0.76
B5,ZAN_F4,Microbotryomycetes,1,8,40.63,8.84,0.44
B5,ZAN_F4,Microbotryomycetes,1,8,47.75,8.95,0.54
B5,ZAN_F4,Microbotryomycetes,1,8,54.73,9.03,0.45
B5,ZAN_F4,Microbotryomycetes,2,8,0,3.44,-3.1
B5,ZAN_F4,Microbotryomycetes,2,8,11.38,7.4,0.66
B5,ZAN_F4,Microbotryomycetes,2,8,17.4,7.4,0.66
B5,ZAN_F4,Microbotryomycetes,2,8,24.86,7.71,0.18
B5,ZAN_F4,Microbotryomycetes,2,8,31.78,8.61,0.8
B5,ZAN_F4,Microbotryomycetes,2,8,40.63,8.77,0.69
B5,ZAN_F4,Microbotryomycetes,2,8,47.75,7.31,0.53
B5,ZAN_F4,Microbotryomycetes,2,8,54.73,8.23,-0.06
B5,ZAN_F4,Microbotryomycetes,3,8,0,3.57,-3.81
B5,ZAN_F4,Microbotryomycetes,3,8,11.38,8.6,0.58
B5,ZAN_F4,Microbotryomycetes,3,8,17.4,8.57,0.55
B5,ZAN_F4,Microbotryomycetes,3,8,24.86,8.68,0.65
B5,ZAN_F4,Microbotryomycetes,3,8,31.78,8.52,0.49
B5,ZAN_F4,Microbotryomycetes,3,8,40.63,9.24,0.91
B5,ZAN_F4,Microbotryomycetes,3,8,47.75,9.09,0.99
B5,ZAN_F4,Microbotryomycetes,3,8,54.73,8.82,1.14
B5,EMM_F65,Microbotryomycetes,1,8,0,na,na
B5,EMM_F65,Microbotryomycetes,1,8,11.38,na,na
B5,EMM_F65,Microbotryomycetes,1,8,17.4,na,na
B5,EMM_F65,Microbotryomycetes,1,8,24.86,na,na
B5,EMM_F65,Microbotryomycetes,1,8,31.78,na,na
B5,EMM_F65,Microbotryomycetes,1,8,40.63,na,na
B5,EMM_F65,Microbotryomycetes,1,8,47.75,na,na
B5,EMM_F65,Microbotryomycetes,1,8,54.73,na,na
B5,EMM_F65,Microbotryomycetes,2,8,0,0,-7.45
B5,EMM_F65,Microbotryomycetes,2,8,11.38,0,-7.67
B5,EMM_F65,Microbotryomycetes,2,8,17.4,5.85,-2.19
B5,EMM_F65,Microbotryomycetes,2,8,24.86,10.08,0.95
B5,EMM_F65,Microbotryomycetes,2,8,31.78,9.6,1.24
B5,EMM_F65,Microbotryomycetes,2,8,40.63,8.79,0.89
B5,EMM_F65,Microbotryomycetes,2,8,47.75,9.71,0.8
B5,EMM_F65,Microbotryomycetes,2,8,54.73,9.73,1.09
B5,EMM_F65,Microbotryomycetes,3,8,0,0,-9.09
B5,EMM_F65,Microbotryomycetes,3,8,11.38,9.03,-0.33
B5,EMM_F65,Microbotryomycetes,3,8,17.4,8.72,0.74
B5,EMM_F65,Microbotryomycetes,3,8,24.86,9.19,1.26
B5,EMM_F65,Microbotryomycetes,3,8,31.78,10.53,-0.11
B5,EMM_F65,Microbotryomycetes,3,8,40.63,10.12,1.28
B5,EMM_F65,Microbotryomycetes,3,8,47.75,9.89,0.61
B5,EMM_F65,Microbotryomycetes,3,8,54.73,9.58,0.64
B5,EMM_F66,Cystobasidiomycetes,1,8,0,6.37,0.54
B5,EMM_F66,Cystobasidiomycetes,1,8,11.38,8.7,0.72
B5,EMM_F66,Cystobasidiomycetes,1,8,17.4,8.7,0.63
B5,EMM_F66,Cystobasidiomycetes,1,8,24.86,8.6,0.73
B5,EMM_F66,Cystobasidiomycetes,1,8,31.78,8.74,0.32
B5,EMM_F66,Cystobasidiomycetes,1,8,40.63,8.74,0.32
B5,EMM_F66,Cystobasidiomycetes,1,8,47.75,8.74,0.87
B5,EMM_F66,Cystobasidiomycetes,1,8,54.73,8.86,0.83
B5,EMM_F66,Cystobasidiomycetes,2,8,0,5.79,-2.24
B5,EMM_F66,Cystobasidiomycetes,2,8,11.38,7.9,1.36
B5,EMM_F66,Cystobasidiomycetes,2,8,17.4,8.23,0.95
B5,EMM_F66,Cystobasidiomycetes,2,8,24.86,7.79,0.91
B5,EMM_F66,Cystobasidiomycetes,2,8,31.78,7.47,0.81
B5,EMM_F66,Cystobasidiomycetes,2,8,40.63,8.78,2.44
B5,EMM_F66,Cystobasidiomycetes,2,8,47.75,8.36,0.43
B5,EMM_F66,Cystobasidiomycetes,2,8,54.73,7.82,0.49
B5,EMM_F66,Cystobasidiomycetes,3,8,0,5.33,-3.01
B5,EMM_F66,Cystobasidiomycetes,3,8,11.38,7.76,0.46
B5,EMM_F66,Cystobasidiomycetes,3,8,17.4,7.84,0.5
B5,EMM_F66,Cystobasidiomycetes,3,8,24.86,8.36,0.38
B5,EMM_F66,Cystobasidiomycetes,3,8,31.78,8.37,0.39
B5,EMM_F66,Cystobasidiomycetes,3,8,40.63,8.54,0.43
B5,EMM_F66,Cystobasidiomycetes,3,8,47.75,7.6,0.02
B5,EMM_F66,Cystobasidiomycetes,3,8,54.73,8.34,0.56
B5,EMM_F70,Cystobasidiomycetes,1,8,0,9.97,0.2
B5,EMM_F70,Cystobasidiomycetes,1,8,11.38,10.14,0.77
B5,EMM_F70,Cystobasidiomycetes,1,8,17.4,9.44,1.77
B5,EMM_F70,Cystobasidiomycetes,1,8,24.86,9.22,1.43
B5,EMM_F70,Cystobasidiomycetes,1,8,31.78,8.42,0.63
B5,EMM_F70,Cystobasidiomycetes,1,8,40.63,9.39,1.06
B5,EMM_F70,Cystobasidiomycetes,1,8,47.75,8.38,0.54
B5,EMM_F70,Cystobasidiomycetes,1,8,54.73,9.29,0.84
B5,EMM_F70,Cystobasidiomycetes,2,8,0,9.3,0.85
B5,EMM_F70,Cystobasidiomycetes,2,8,11.38,7.77,0.5
B5,EMM_F70,Cystobasidiomycetes,2,8,17.4,7.62,0.35
B5,EMM_F70,Cystobasidiomycetes,2,8,24.86,8.4,0.85
B5,EMM_F70,Cystobasidiomycetes,2,8,31.78,9.59,0.91
B5,EMM_F70,Cystobasidiomycetes,2,8,40.63,8.28,0.51
B5,EMM_F70,Cystobasidiomycetes,2,8,47.75,9.28,0.33
B5,EMM_F70,Cystobasidiomycetes,2,8,54.73,8.76,0.15
B5,EMM_F70,Cystobasidiomycetes,3,8,0,9.1,0.37
B5,EMM_F70,Cystobasidiomycetes,3,8,11.38,8.38,0.63
B5,EMM_F70,Cystobasidiomycetes,3,8,17.4,9.78,0.35
B5,EMM_F70,Cystobasidiomycetes,3,8,24.86,8.31,0.42
B5,EMM_F70,Cystobasidiomycetes,3,8,31.78,7.37,0.1
B5,EMM_F70,Cystobasidiomycetes,3,8,40.63,9.69,1.52
B5,EMM_F70,Cystobasidiomycetes,3,8,47.75,8.96,0.62
B5,EMM_F70,Cystobasidiomycetes,3,8,54.73,7.7,0.35
B5,Control,Control,1,8,0,8.43,1.02
B5,Control,Control,1,8,11.38,7.83,0.42
B5,Control,Control,1,8,17.4,7.92,0.23
B5,Control,Control,1,8,24.86,7.61,0.26
B5,Control,Control,1,8,31.78,7.6,0.75
B5,Control,Control,1,8,40.63,7.73,0.58
B5,Control,Control,1,8,47.75,8.3,0.88
B5,Control,Control,1,8,54.73,8.01,0.96
B5,Control,Control,2,8,0,7.92,0.7
B5,Control,Control,2,8,11.38,8.22,0.32
B5,Control,Control,2,8,17.4,7.9,-0.01
B5,Control,Control,2,8,24.86,8.3,0.39
B5,Control,Control,2,8,31.78,8.28,0.36
B5,Control,Control,2,8,40.63,7.61,0.28
B5,Control,Control,2,8,47.75,8.33,0.46
B5,Control,Control,2,8,54.73,8.87,0.16
B5,Control,Control,3,8,0,8.69,0.27
B5,Control,Control,3,8,11.38,9.24,0.82
B5,Control,Control,3,8,17.4,9.24,0.48
B5,Control,Control,3,8,24.86,9.47,0.57
B5,Control,Control,3,8,31.78,9.71,0.81
B5,Control,Control,3,8,40.63,9.23,0.69
B5,Control,Control,3,8,47.75,9.23,0.63
B5,Control,Control,3,8,54.73,9.37,0.43
